company,headline,sentiment
American Express Company,"Dark Reading
Amex Customer Data Exposed in Third-Party Breach
American Express is notifying its customers that their credit cards were exposed in a breach involving a third-party service provider.
.
4 Mar 2024",0.25
American Express Company,"Business Wire
American Express Becomes a Global Sponsor of the Argentine National Teams, Expanding Its Relationship With the Argentine Football Association
The Argentine Football Association (AFA) and American Express (NYSE: AXP) celebrated an expansion of their sponsorship agreement today at Amex's New Y.
.
6 Feb 2024",0.7845
American Express Company,"Daily Mail
American Express unveils plans to use services like ChatGPT to analyze customer feedback
American Express is planning to use artificial intelligence to analyze feedback from users and even respond to people on social media.
.
30 May 2023",0.6808
American Express Company,"The New Stack
How American Express Created an Open Source Program Office
American Express has established an open source program office that gamifies the safe development of open source code that can be poured back into the...
.
24 Nov 2023",0.5994
American Express Company,"أرقام
Amex Saudi CEO says Kingdom’s credit card market grew 17% in 2023
Saudi Arabia's creditcard market grew by SAR 27 billion or 17% year-on-year (YoY) in 2023, American Express Saudi Arabia's (Amex) CEO Fahad Al Guthami.
.
10 Mar 2024",0.3818
American Express Company,"CBS News
American Express card data exposed in third-party breach
American Express Co. has told an undisclosed number of cardholders that their account information may have been breached in a recent hacking of a merchant...
.
6 Mar 2024",0.0
American Express Company,"NerdWallet
[Limited] AmEx Referrals Earn Extra 10X on Dining
AmEx cardholders can earn up to 10x Membership Rewards or 10% more cash back for making a successful referral.
.
22 Feb 2024",0.7845
American Express Company,"Little Black Book | LBBOnline
Small Business Owners Enjoy a Dream Holiday with American Express
Little Black Book, American Express has launched a fun new campaign for its Business Cards in the UK with Dentsu Creative.
.
21 Feb 2024",0.9274
American Express Company,"Yahoo Finance
American Express (AXP) Announces Sale of Accertify to Accel-KKR
American Express Company AXP recently announced that it is divesting its wholly-owned subsidiary Accertify to Accel-KKR.
.
17 Jan 2024",0.0
American Express Company,"Axios
Communicator Spotlight: American Express' Jennifer Skyler and Elizabeth Rutledge
As the chief corporate affairs officer and chief marketing officer respectively, it's the brand that binds them together.
.
3 Aug 2023",0.34
American Express Company,"Forbes
American Express Stock Is Attractive At The Current Levels
American Express' stock (NYSE: AXP) has gained 3% YTD, as compared to the 8% rise in the S&P500 over the same period.
.
25 May 2023",0.6705
American Express Company,"Reuters
American Express names insider Le Caillec as finance chief, Campbell to retire
Credit card giant American Express Co said on Tuesday Chief Financial Officer Jeffrey Campbell has decided to retire, and Deputy CFO Christophe Le Caillec...
.
27 Jun 2023",0.3818
American Express Company,"Financial Times
American Express’s Steve Squeri: ‘If you’re not ready for the upswing, you’ve missed’
Early April 2020 was a grim time for many companies. But American Express chief executive Steve Squeri found himself facing particularly worrying...
.
16 Sept 2023",-0.4414
American Express Company,"Business Wire
American Express Returns to Miami with PLAY by American Express Platinum, A One-of-a-Kind Interactive Gallery during Art Week
This year American Express (NYSE:AXP) returns to Miami with a one-of-a-kind, interactive gallery called PLAY by American Express Platinum during Art W.
.
16 Nov 2023",0.7404
American Express Company,"Payments Dive
Amex adds cards at a slower rate
As the company's marketing spending dipped in the third quarter, Amex acquired fewer new cards than it has in recent quarters.
.
20 Oct 2023",0.0
American Express Company,"Financial Times
Amex: corporate spending slowdown need not jangle nerves
Shares in Amex fell nearly 5 per cent to erase gains for the year. Investors appear to have been spooked by the slowdown in corporate spending growth.
.
20 Oct 2023",0.528
American Express Company,"Business Insider
American Express CEO Works 17 Hours a Day: Here's His Schedule
American Express CEO Stephen Squeri is in bed by 10:30, but he spends the three hours before that answering about 200 emails, he told the FT.
.
19 Sept 2023",0.0
American Express Company,"Financialexpress
American Express launches new hyperlocal platform for small merchants to attract more customers
Hyperlocal platform for small merchants: Financial services corporation American Express, on Wednesday, announced the launch of its hyperlocal platform...
.
13 Sept 2023",0.3612
American Express Company,"Upgraded Points
[Expired] New Amex Offers To Save on Cable, Internet, Wireless, and Insurance
American Express is offering 3 new Amex Offers that are highly targeted, allowing you to save on cable, internet, phone, and insurance bills.
.
5 Jul 2023",0.7506
American Express Company,"This is Money
American Express fights back against buy now, pay later firms... by launching its own version
American Express has launched its own version of buy now, pay later called 'Plan It' - a new feature which will allow customers to pay off purchases over...
.
7 Mar 2024",-0.3612
American Express Company,"Payments Dive
Will China be a boon or bust for card networks?
US card companies have gained a foothold in China's market, but they must still win over banks and battle behemoth China UnionPay.
.
21 Nov 2023",0.5574
American Express Company,"American Express
Card Members started the new year off with an exciting lineup of passion-driven experiences.
In the U.S., we celebrated an historic win at The American Express 2024 PGA TOUR Golf Tournament in California and unveiled exclusive access to archival...
.
31 Jan 2024",0.9042
American Express Company,"PYMNTS.com
American Express Allows Spending of Reward Dollars on Amazon
American Express cash-back cardholders can now spend their Reward Dollars on Amazon. With eligible cards, they can do so while getting the same value for.
.
20 Nov 2023",0.9042
American Express Company,"American Express
Photo: Courtesy of American Express
American Express is proud to be ranked No. 1 on Fortune's 2023 list of Best Workplaces in Financial Services and Insurance™ by Great Place to Work® and...
.
7 Sept 2023",0.9136
American Express Company,"Payments Dive
Amex to expand ATM cash access
The card issuer has partnered with ATM operator NCR Atleos to provide cash access for its checking account clients at 40000 more machines.
.
20 Feb 2024",0.3182
American Express Company,"View from the Wing
Delta Amex Card Has The Highest Credit Limit In The World
Delta Air Lines has a corporate American Express card with a $1.1 billion credit line. They use it for fuel purchases – they're one of the biggest buyers of...
.
4 Mar 2024",0.6369
American Express Company,"Mint
Credit Card Fraud: American Express blames third-party vendor for data breach, says report
Amex Data Breach: American Express (Amex), a leading financial services and credit card company, disclosed a data breach on March 4, which they said...
.
6 Mar 2024",-0.3182
American Express Company,"Armstrong Teasdale LLP
Waldman, Sayre File Suit Against Pro Airways, American Express Company in Fraud Case
Waldman and Michael A. Sayre have filed a complaint in Miami-Dade County Circuit Court on behalf of clients High Society Management, LLC and its owner, Michael...
.
20 Jun 2023",-0.7184
